,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,link,download
1843,8293,8293,8293,8293,https://thuvienstem-steam.com/de-thi-hoc-ky-1-toan-11-nam-hoc-2018-2019-truong-chuyen-nguyen-hue-ha-noi/,Yes
1844,8294,8294,8294,8294,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2018-2019-truong-luong-the-vinh-ha-noi%2F,Die
1845,8295,8295,8295,8295,https://thuvienstem-steam.com/de-thi-hoc-ky-1-toan-11-nam-hoc-2019-2020-so-gddt-vinh-phuc/,Yes
1846,8296,8296,8296,8296,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ki-1-toan-11-nam-2019-2020-truong-albert-einstein-tp-hcm%2F,Die
1847,8297,8297,8297,8297,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-2018-2019-truong-chuyen-le-quy-don-da-nang/,Yes
1848,8298,8298,8298,8298,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-dong-hung-ha-thai-binh%2F,Die
1849,8299,8299,8299,8299,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-2018-2019-truong-thpt-quynh-tho-thai-binh/,Yes
1850,8300,8300,8300,8300,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-ki-1-toan-11-nam-2020-2021-truong-thpt-nang-khieu-tdtt-binh-chanh-tp-hcm%2F,Die
1851,8301,8301,8301,8301,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ky-1-toan-11-nam-2018-2019-truong-nguyen-gia-thieu-ha-noi%2F,Die
1852,8302,8302,8302,8302,https://thuvienstem-steam.com/de-thi-hoc-ky-1-toan-11-nam-hoc-2017-2018-truong-thpt-ben-tre-vinh-phuc/,Yes
1853,8303,8303,8303,8303,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2018-2019-so-gd-va-dt-bac-giang%2F,Die
1854,8304,8304,8304,8304,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fbo-de-trac-nghiem-ket-hop-tu-luan-on-tap-cuoi-hoc-ki-1-toan-11%2F,Die
1855,8305,8305,8305,8305,https://thuvienstem-steam.com/de-thi-cuoi-ki-1-toan-11-nam-2020-2021-truong-thpt-thuong-tin-ha-noi/,Yes
1856,8306,8306,8306,8306,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-han-thuyen-tp-hcm%2F,Die
1857,8307,8307,8307,8307,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-2019-2020-truong-thpt-duong-van-duong-tp-hcm/,Yes
1858,8308,8308,8308,8308,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hk1-toan-11-nam-hoc-2018-2019-truong-thpt-chuyen-hung-yen%2F,Die
1859,8309,8309,8309,8309,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ky-1-toan-11-nam-2019-2020-truong-viet-thanh-tp-hcm%2F,Die
1860,8310,8310,8310,8310,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2020-2021-truong-thpt-phan-chu-trinh-dak-lak%2F,Die
1861,8311,8311,8311,8311,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-thu-duc-tp-hcm%2F,Die
1862,8312,8312,8312,8312,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2017-2018-truong-thpt-thach-thanh-1-thanh-hoa%2F,Die
1863,8313,8313,8313,8313,https://thuvienstem-steam.com/de-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-ba-diem-tp-hcm/,Yes
1864,8314,8314,8314,8314,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-khao-sat-hk1-toan-11-nam-hoc-2017-2018-truong-thpt-duc-tho-ha-tinh%2F,Die
1865,8315,8315,8315,8315,https://thuvienstem-steam.com/de-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-truong-vinh-ky-tp-hcm/,Yes
1866,8316,8316,8316,8316,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2F15-de-on-tap-hoc-ky-1-toan-11-nam-hoc-2020-2021-dang-viet-dong%2F,Die
1867,8317,8317,8317,8317,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-chuyen-nam-2020-2021-truong-chuyen-le-hong-phong-nam-dinh%2F,Die
1868,8318,8318,8318,8318,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-an-lac-tp-hcm%2F,Die
1869,8319,8319,8319,8319,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-chuyen-nam-2020-2021-truong-chuyen-huynh-man-dat-kien-giang%2F,Die
1870,8320,8320,8320,8320,https://thuvienstem-steam.com/de-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-hoang-hoa-tham-tp-hcm/,Yes
1871,8321,8321,8321,8321,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thcsthpt-tri-duc-tp-hcm%2F,Die
1872,8322,8322,8322,8322,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-chuyen-dhsp-ha-noi%2F,Die
1873,8323,8323,8323,8323,https://thuvienstem-steam.com/de-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-pham-phu-thu-tp-hcm/,Yes
1874,8324,8324,8324,8324,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-2019-2020-truong-thpt-quoc-oai-ha-noi%2F,Die
1875,8325,8325,8325,8325,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2020-2021-so-gddt-nam-dinh%2F,Die
1876,8326,8326,8326,8326,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-hoc-ky-1-toan-11-nam-hoc-2020-2021-so-gddt-bac-ninh%2F,Die
1877,8327,8327,8327,8327,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-cuoi-hoc-ki-1-toan-11-nam-2021-2022-truong-thpt-thi-xa-quang-tri%2F,Die
1878,8328,8328,8328,8328,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thanh-mien-hai-duong%2F,Die
1879,8329,8329,8329,8329,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-dinh-ky-lan-1-toan-11-nam-2019-2020-so-gddt-bac-ninh%2F,Die
1880,8330,8330,8330,8330,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2017-2018-truong-thpt-nguyen-truong-to-tt-hue%2F,Die
1881,8331,8331,8331,8331,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hki-toan-11-nam-hoc-2017-2018-truong-thpt-phan-boi-chau-dak-lak%2F,Die
1882,8332,8332,8332,8332,https://thuvienstem-steam.com/de-kiem-tra-hk1-toan-11-nam-hoc-2017-2018-lien-truong-thpt-thanh-pho-vinh-nghe-an/,Yes
1883,8333,8333,8333,8333,https://thuvienstem-steam.com/de-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-tran-khai-nguyen-tp-hcm/,Yes
1884,8334,8334,8334,8334,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-2019-2020-truong-thpt-nguyen-van-tang-tp-hcm/,Yes
1885,8335,8335,8335,8335,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hki-toan-11-nam-2019-2020-truong-thpt-ngo-gia-tu-dak-lak%2F,Die
1886,8336,8336,8336,8336,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-tran-van-giau-tp-hcm%2F,Die
1887,8337,8337,8337,8337,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2020-2021-truong-thpt-phan-ngoc-tong-ben-tre%2F,Die
1888,8338,8338,8338,8338,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2019-2020-truong-thpt-chuyen-ha-noi-amsterdam%2F,Die
1889,8339,8339,8339,8339,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-2019-2020-truong-an-luong-dong-tt-hue%2F,Die
1890,8340,8340,8340,8340,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2020-2021-truong-thpt-ngo-gia-tu-dak-lak%2F,Die
1891,8341,8341,8341,8341,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-hoc-2019-2020-so-gddt-ba-ria-vung-tau%2F,Die
1892,8342,8342,8342,8342,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2019-2020-truong-thpt-tran-huu-trang-tp-hcm%2F,Die
1893,8343,8343,8343,8343,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kscl-hoc-ky-1-toan-11-nam-hoc-2018-2019-so-gd-va-dt-vinh-phuc%2F,Die
1894,8344,8344,8344,8344,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2018-2019-so-gddt-bac-lieu%2F,Die
1895,8345,8345,8345,8345,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-hoc-2017-2018-truong-thpt-chuyen-ha-long-quang-ninh%2F,Die
1896,8346,8346,8346,8346,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-cuoi-ki-1-toan-11-nam-2021-2022-truong-thpt-nguyen-tran-binh-dinh%2F,Die
1897,8347,8347,8347,8347,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-hoc-2019-2020-so-gdkhcn-bac-lieu%2F,Die
1898,8348,8348,8348,8348,https://thuvienstem-steam.com/de-thi-cuoi-hoc-ki-1-toan-11-nam-hoc-2019-2020-truong-viet-uc-tp-hcm/,Yes
1899,8349,8349,8349,8349,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-nguyen-huu-huan-tp-hcm%2F,Die
1900,8350,8350,8350,8350,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-hoc-2017-2018-truong-thpt-hoai-duc-a-ha-noi/,Yes
1901,8351,8351,8351,8351,https://thuvienstem-steam.com/de-thi-cuoi-hoc-ki-1-toan-11-nam-2019-2020-truong-thpt-phan-dang-luu-tp-hcm/,Yes
1902,8352,8352,8352,8352,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2018-2019-truong-thpt-chuyen-le-hong-phong-tp-hcm%2F,Die
1903,8353,8353,8353,8353,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ky-1-toan-11-nam-hoc-2018-2019-truong-thpt-kim-lien-ha-noi%2F,Die
1904,8354,8354,8354,8354,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-1-toan-11-nam-hoc-2018-2019-truong-thpt-ung-hoa-a-ha-noi%2F,Die
1905,8355,8355,8355,8355,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-co-ban-nam-2020-2021-truong-chuyen-huynh-man-dat-kien-giang%2F,Die
1906,8356,8356,8356,8356,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-hoc-2017-2018-truong-thpt-kim-lien-ha-noi%2F,Die
1907,8357,8357,8357,8357,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ky-1-toan-11-nam-hoc-2017-2018-truong-thpt-nguyen-trung-ngan-hung-yen%2F,Die
1908,8358,8358,8358,8358,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2019-2020-truong-dinh-tien-hoang-tp-hcm%2F,Die
1909,8359,8359,8359,8359,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2020-2021-truong-thpt-phan-ngoc-hien-ca-mau%2F,Die
1910,8360,8360,8360,8360,https://thuvienstem-steam.com/tuyen-tap-mot-so-de-thi-hoc-ki-1-toan-11-nam-2020-2021-bui-dinh-thong/,Yes
1911,8361,8361,8361,8361,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-i-toan-11-nam-hoc-2017-2018-truong-thpt-nguyen-sy-sach-nghe-an%2F,Die
1912,8362,8362,8362,8362,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kscl-hk1-toan-11-nam-2018-2019-truong-nguyen-huu-tien-ha-nam%2F,Die
1913,8363,8363,8363,8363,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2018-2019-truong-phan-chu-trinh-dak-lak%2F,Die
1914,8364,8364,8364,8364,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2019-2020-truong-thpt-nguyen-thi-minh-khai-tp-hcm%2F,Die
1915,8365,8365,8365,8365,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2019-2020-truong-thpt-le-quy-don-quang-ninh%2F,Die
1916,8366,8366,8366,8366,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-cuoi-hoc-ky-1-toan-11-nam-2021-2022-so-gddt-bac-ninh%2F,Die
1917,8367,8367,8367,8367,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-hoc-ky-1-toan-11-nam-2021-2022-truong-nhu-thanh-thanh-hoa%2F,Die
1918,8368,8368,8368,8368,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-hoc-ki-1-toan-11-nam-2021-2022-truong-thpt-quang-xuong-2-thanh-hoa%2F,Die
1919,8369,8369,8369,8369,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-hoc-ki-1-toan-11-nam-2021-2022-truong-thpt-dong-ha-quang-tri%2F,Die
1920,8370,8370,8370,8370,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2021-2022-truong-thpt-trieu-quang-phuc-hung-yen%2F,Die
1921,8371,8371,8371,8371,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-cuoi-ki-1-toan-11-nam-hoc-2021-2022-so-gdkhcn-bac-lieu%2F,Die
1922,8372,8372,8372,8372,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fma-tran-bang-dac-ta-ki-thuat-va-de-minh-hoa-kiem-tra-cuoi-ki-1-toan-11%2F,Die
1923,8373,8373,8373,8373,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-ky-1-toan-11-nam-2020-2021-truong-thpt-hong-linh-ha-tinh%2F,Die
1924,8374,8374,8374,8374,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk1-toan-11-nam-2020-2021-truong-phan-dinh-phung-quang-binh%2F,Die
1925,8375,8375,8375,8375,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-2020-2021-truong-thpt-kien-thuy-hai-phong/,Yes
1926,8376,8376,8376,8376,https://thuvienstem-steam.com/de-thi-hk1-toan-11-nam-2020-2021-truong-thpt-nguyen-thi-minh-khai-tp-hcm/,Yes
1927,8377,8377,8377,8377,https://thuvienstem-steam.com/category/toan-11/de-thi-cuoi-ki-1-toan-11/page/4/,Die
1928,8378,8378,8378,8378,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-kiem-tra-hoc-ky-1-toan-11-nam-hoc-2017-2018-truong-thpt-dan-phuong-ha-noi%2F,Die
1929,8379,8379,8379,8379,https://thuvienstem-steam.com/category/toan-11/de-thi-cuoi-ki-1-toan-11/page/13/,Die
1930,8380,8380,8380,8380,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-2-toan-11-nam-2021-2022-truong-thpt-tam-phu-tp-hcm%2F,Die
1931,8381,8381,8381,8381,https://thuvienstem-steam.com/de-thi-hoc-ky-2-toan-11-nam-2018-2019-truong-thong-nhat-a-dong-nai/,Yes
1932,8382,8382,8382,8382,https://thuvienstem-steam.com/de-cuoi-hoc-ki-2-toan-11-nam-2021-2022-truong-thpt-le-loi-quang-tri/,Yes
1933,8383,8383,8383,8383,https://thuvienstem-steam.com/de-thi-hoc-ky-2-toan-11-nam-hoc-2019-2020-truong-thpt-kim-lien-ha-noi/,Yes
1934,8384,8384,8384,8384,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hk2-toan-11-nam-hoc-2019-2020-truong-thpt-ngo-gia-tu-dak-lak%2F,Die
1935,8385,8385,8385,8385,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-dong-duong-tp-hcm/,Yes
1936,8386,8386,8386,8386,https://thuvienstem-steam.com/de-hoc-ky-2-toan-11-nam-2021-2022-truong-thpt-nguyen-chi-thanh-tp-hcm/,Yes
1937,8387,8387,8387,8387,https://thuvienstem-steam.com/de-hoc-ky-2-toan-11-nam-2021-2022-truong-thpt-bui-thi-xuan-tp-hcm/,Yes
1938,8388,8388,8388,8388,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fbo-22-de-thi-hk2-lop-11-nguyen-phap%2F,Die
1939,8389,8389,8389,8389,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2018-2019-truong-doan-thuong-hai-duong/,Yes
1940,8390,8390,8390,8390,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-tran-nhan-tong-tp-hcm/,Yes
1941,8391,8391,8391,8391,https://thuvienstem-steam.com/de-cuong-on-thi-hk2-mon-toan-lop-11-gdtx-quang-dien/,Yes
1942,8392,8392,8392,8392,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2F20-de-on-tap-hoc-ky-2-toan-11-nam-hoc-2020-2021-dang-viet-dong%2F,Die
1943,8393,8393,8393,8393,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-2020-2021-truong-thpt-nguyen-chi-thanh-tp-hcm/,Yes
1944,8394,8394,8394,8394,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-hoc-2018-2019-so-gddt-quang-binh/,Yes
1945,8395,8395,8395,8395,https://thuvienstem-steam.com/de-kiem-tra-hoc-ki-2-toan-11-nam-2018-2019-truong-hoa-vang-da-nang/,Yes
1946,8396,8396,8396,8396,https://thuvienstem-steam.com/de-thi-cuoi-hoc-ky-2-toan-11-nam-2020-2021-so-gddt-bac-ninh/,Yes
1947,8397,8397,8397,8397,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-ki-2-toan-11-nam-2020-2021-truong-thpt-tay-thanh-tp-hcm%2F,Die
1948,8398,8398,8398,8398,https://thuvienstem-steam.com/de-thi-hoc-ky-2-toan-11-nam-2017-2018-truong-ly-thanh-tong-ha-noi/,Yes
1949,8399,8399,8399,8399,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ky-2-toan-11-nam-2017-2018-truong-thpt-duong-dinh-nghe-thanh-hoa%2F,Die
1950,8400,8400,8400,8400,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-hoc-2019-2020-truong-thpt-gia-dinh-tp-hcm/,Yes
1951,8401,8401,8401,8401,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-hoc-2016-2017-truong-thpt-nguyen-trai-ha-noi/,Yes
1952,8402,8402,8402,8402,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-2019-2020-truong-thpt-dong-hung-ha-thai-binh/,Yes
1953,8403,8403,8403,8403,https://thuvienstem-steam.com/de-thi-hoc-ky-2-toan-11-nam-2019-2020-truong-thpt-lac-long-quan-ben-tre/,Yes
1954,8404,8404,8404,8404,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-khao-sat-chat-luong-hoc-ky-2-mon-toan-11-luong-tuan-duc%2F,Die
1955,8405,8405,8405,8405,https://thuvienstem-steam.com/de-thi-hoc-ky-2-toan-11-nam-2017-2018-truong-luong-the-vinh-ha-noi/,Yes
1956,8406,8406,8406,8406,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-chuyen-tran-dai-nghia-tp-hcm/,Yes
1957,8407,8407,8407,8407,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-cuoi-hoc-ky-2-toan-11-nam-2020-2021-so-gddt-binh-phuoc%2F,Die
1958,8408,8408,8408,8408,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-2019-2020-truong-thpt-nguyen-binh-khiem-gia-lai/,Yes
1959,8409,8409,8409,8409,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-hoc-2016-2017-truong-thpt-dong-son-2-thanh-hoa/,Yes
1960,8410,8410,8410,8410,https://thuvienstem-steam.com/de-thi-cuoi-hk2-toan-11-nam-2020-2021-truong-long-thanh-kien-giang/,Yes
1961,8411,8411,8411,8411,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-mac-dinh-chi-tp-hcm/,Yes
1962,8412,8412,8412,8412,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-binh-tan-tp-hcm%2F,Die
1963,8413,8413,8413,8413,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-hoc-2016-2017-truong-thpt-chuyen-luong-the-vinh-dong-nai/,Yes
1964,8414,8414,8414,8414,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fbo-de-on-tap-hk2-toan-11-nam-hoc-2016-2017-truong-thpt-nho-quan-a-ninh-binh%2F,Die
1965,8415,8415,8415,8415,https://thuvienstem-steam.com/de-cuoi-ky-2-toan-11-nam-2021-2022-truong-thpt-phan-dang-luu-tp-hcm/,Yes
1966,8416,8416,8416,8416,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-bui-thi-xuan-tp-hcm/,Yes
1967,8417,8417,8417,8417,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-2019-2020-truong-thpt-chuyen-ha-noi-amsterdam/,Yes
1968,8418,8418,8418,8418,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-thang-long-tp-hcm%2F,Die
1969,8419,8419,8419,8419,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-thu-khoa-huan-tp-hcm%2F,Die
1970,8420,8420,8420,8420,https://thuvienstem-steam.com/5-de-on-tap-thi-hoc-ky-2-mon-toan-11-nguyen-khanh-nguyen/,Yes
1971,8421,8421,8421,8421,https://thuvienstem-steam.com/de-thi-hk2-toan-11-nam-2018-2019-truong-thpt-quynh-luu-4-nghe-an/,Yes
1972,8422,8422,8422,8422,https://thuvienstem-steam.com/de-thi-hoc-ki-2-toan-11-nam-2019-2020-truong-thpt-truong-chinh-tp-hcm/,Yes
1973,8423,8423,8423,8423,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-hoc-ki-2-toan-11-nam-2018-2019-truong-chuyen-nguyen-hue-ha-noi%2F,Die
