,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,link,download
1821,1821,1821,1821,1821,1821,1821,1821,1934,1934,1934,1934,http://hoc247.net/toan-12/trac-nghiem-de-thi-giua-hk2-mon-vat-ly-11-nam-2021-2022-truong-thpt-dong-da-l10.html,Die
1822,1822,1822,1822,1822,1822,1822,1822,1935,1935,1935,1935,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-vat-ly-11-nam-2021-2022-truong-thpt-mai-thuc-loan-ktdt15126.html,Yes
1823,1823,1823,1823,1823,1823,1823,1823,1936,1936,1936,1936,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-vat-ly-11-nam-2021-2022-truong-thpt-ly-tu-trong-ktdt15094.html,Yes
1824,1824,1824,1824,1824,1824,1824,1824,1937,1937,1937,1937,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-hoa-index.html,Die
1825,1825,1825,1825,1825,1825,1825,1825,1938,1938,1938,1938,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-hoa-hoc-11-nam-2022-truong-thpt-le-huu-trac-ktdt15084.html,Yes
1826,1826,1826,1826,1826,1826,1826,1826,1939,1939,1939,1939,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-tien-lang-ktdt15171.html,Yes
1827,1827,1827,1827,1827,1827,1827,1827,1940,1940,1940,1940,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-cao-ba-quat-ktdt15130.html,Yes
1828,1828,1828,1828,1828,1828,1828,1828,1941,1941,1941,1941,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-tran-phu-ktdt15103.html,Yes
1829,1829,1829,1829,1829,1829,1829,1829,1942,1942,1942,1942,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-hoa-hoc-11-nam-2022-truong-thpt-nguyen-thi-minh-khai-ktdt15041.html,Yes
1830,1830,1830,1830,1830,1830,1830,1830,1943,1943,1943,1943,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-sinh-index.html,Die
1831,1831,1831,1831,1831,1831,1831,1831,1944,1944,1944,1944,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-nguyen-trai-ktdt15047.html,Yes
1832,1832,1832,1832,1832,1832,1832,1832,1945,1945,1945,1945,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-xuan-giang-ktdt15090.html,Yes
1833,1833,1833,1833,1833,1833,1833,1833,1946,1946,1946,1946,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-kim-anh-ktdt15101.html,Yes
1834,1834,1834,1834,1834,1834,1834,1834,1947,1947,1947,1947,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-kim-lien-ktdt15155.html,Yes
1835,1835,1835,1835,1835,1835,1835,1835,1948,1948,1948,1948,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-lien-son-ktdt15236.html,Yes
1836,1836,1836,1836,1836,1836,1836,1836,1949,1949,1949,1949,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-cong-nghe-index.html,Die
1837,1837,1837,1837,1837,1837,1837,1837,1950,1950,1950,1950,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-11-nam-2021-2022-truong-thpt-nguyen-binh-khiem-ktdt15054.html,Yes
1838,1838,1838,1838,1838,1838,1838,1838,1951,1951,1951,1951,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-11-nam-2021-2022-truong-thpt-minh-phu-ktdt15114.html,Yes
1839,1839,1839,1839,1839,1839,1839,1839,1952,1952,1952,1952,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-11-nam-2021-2022-truong-thpt-dong-my-ktdt15182.html,Yes
1840,1840,1840,1840,1840,1840,1840,1840,1953,1953,1953,1953,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-11-nam-2021-2022-truong-thpt-quang-ha-ktdt15243.html,Yes
1841,1841,1841,1841,1841,1841,1841,1841,1954,1954,1954,1954,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-cong-nghe-11-nam-2021-2022-truong-thpt-son-tay-ktdt15269.html,Yes
1842,1842,1842,1842,1842,1842,1842,1842,1955,1955,1955,1955,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-lich-su-index.html,Die
1843,1843,1843,1843,1843,1843,1843,1843,1956,1956,1956,1956,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-11-nam-2021-2022-truong-thpt-truong-chinh-ktdt15042.html,Yes
1844,1844,1844,1844,1844,1844,1844,1844,1957,1957,1957,1957,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-11-nam-2021-2022-truong-thpt-chu-van-an-ktdt15210.html,Yes
1845,1845,1845,1845,1845,1845,1845,1845,1958,1958,1958,1958,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-11-nam-2021-2022-truong-thpt-binh-phu-ktdt15259.html,Yes
1846,1846,1846,1846,1846,1846,1846,1846,1959,1959,1959,1959,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-lich-su-11-nam-2021-2022-truong-thpt-nguyen-hue-ktdt15296.html,Yes
1847,1847,1847,1847,1847,1847,1847,1847,1960,1960,1960,1960,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-dia-index.html,Die
1848,1848,1848,1848,1848,1848,1848,1848,1961,1961,1961,1961,https://hoc247.net/de-thi-giua-hk2-mon-dia-ly-11-nam-2021-2022-truong-thpt-nguyen-trai-ktdt15245.html,Yes
1849,1849,1849,1849,1849,1849,1849,1849,1962,1962,1962,1962,https://hoc247.net/de-thi-giua-hk2-mon-dia-ly-11-nam-2021-2022-truong-thpt-nguyen-du-ktdt15176.html,Yes
1850,1850,1850,1850,1850,1850,1850,1850,1963,1963,1963,1963,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-gdcd-index.html,Die
1851,1851,1851,1851,1851,1851,1851,1851,1964,1964,1964,1964,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-gdcd-11-nam-2021-2022-truong-thpt-kim-dong-ktdt15277.html,Yes
1852,1852,1852,1852,1852,1852,1852,1852,1965,1965,1965,1965,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-gdcd-11-nam-2021-2022-truong-thpt-bach-dang-ktdt15059.html,Yes
1853,1853,1853,1853,1853,1853,1853,1853,1966,1966,1966,1966,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-gdcd-11-nam-2021-2022-truong-thpt-nguyen-du-ktdt15157.html,Yes
1854,1854,1854,1854,1854,1854,1854,1854,1967,1967,1967,1967,https://hoc247.net/de-thi-giua-hoc-ki-2-lop-11-mon-tin-hoc-index.html,Die
1855,1855,1855,1855,1855,1855,1855,1855,1968,1968,1968,1968,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-tin-hoc-11-nam-2022-truong-thpt-nguyen-thuong-hien-ktdt15058.html,Yes
1856,1856,1856,1856,1856,1856,1856,1856,1969,1969,1969,1969,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-tin-hoc-11-nam-2021-2022-truong-thpt-ngo-gia-tu-ktdt15217.html,Yes
1857,1857,1857,1857,1857,1857,1857,1857,1970,1970,1970,1970,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-tin-hoc-11-nam-2021-2022-truong-thpt-nguyen-trai-ktdt15216.html,Yes
1858,1858,1858,1858,1858,1858,1858,1858,1971,1971,1971,1971,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-tin-hoc-11-nam-2021-2022-truong-thpt-phan-chau-trinh-ktdt15198.html,Yes
1859,1859,1859,1859,1859,1859,1859,1859,1972,1972,1972,1972,http://hoc247.net/thi-online-de-thi-giua-hk2-mon-tin-hoc-11-nam-2021-2022-truong-thpt-nguyen-du-ktdt15180.html,Yes
1860,1860,1860,1860,1860,1860,1860,1860,1973,1973,1973,1973,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-toan-index.html,Die
1861,1861,1861,1861,1861,1861,1861,1861,1974,1974,1974,1974,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-mac-dinh-chi-ktdt14735.html,Yes
1862,1862,1862,1862,1862,1862,1862,1862,1975,1975,1975,1975,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-luong-the-vinh-ktdt14671.html,Yes
1863,1863,1863,1863,1863,1863,1863,1863,1976,1976,1976,1976,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-tran-khai-nguyen-ktdt14649.html,Yes
1864,1864,1864,1864,1864,1864,1864,1864,1977,1977,1977,1977,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-tran-dai-nghia-ktdt14557.html,Yes
1865,1865,1865,1865,1865,1865,1865,1865,1978,1978,1978,1978,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-phan-boi-chau-ktdt14445.html,Yes
1866,1866,1866,1866,1866,1866,1866,1866,1979,1979,1979,1979,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-ha-huy-tap-ktdt14361.html,Yes
1867,1867,1867,1867,1867,1867,1867,1867,1980,1980,1980,1980,http://hoc247.net/thi-online-de-thi-hk1-mon-toan-11-nam-2021-2022-truong-thpt-truong-chinh-ktdt14789.html,Yes
1868,1868,1868,1868,1868,1868,1868,1868,1981,1981,1981,1981,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-ngu-van-index.html,Die
1869,1869,1869,1869,1869,1869,1869,1869,1982,1982,1982,1982,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-tieng-anh-index.html,Die
1870,1870,1870,1870,1870,1870,1870,1870,1983,1983,1983,1983,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-ly-chinh-thang-ktdt14350.html,Yes
1871,1871,1871,1871,1871,1871,1871,1871,1984,1984,1984,1984,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-truong-dinh-ktdt14430.html,Yes
1872,1872,1872,1872,1872,1872,1872,1872,1985,1985,1985,1985,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-huynh-thuc-khang-ktdt14582.html,Yes
1873,1873,1873,1873,1873,1873,1873,1873,1986,1986,1986,1986,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-le-quy-don-ktdt14640.html,Yes
1874,1874,1874,1874,1874,1874,1874,1874,1987,1987,1987,1987,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-hoang-hoa-tham-ktdt14709.html,Yes
1875,1875,1875,1875,1875,1875,1875,1875,1988,1988,1988,1988,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-tran-quoc-tuan-ktdt14794.html,Yes
1876,1876,1876,1876,1876,1876,1876,1876,1989,1989,1989,1989,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-pham-hong-thai-ktdt14809.html,Yes
1877,1877,1877,1877,1877,1877,1877,1877,1990,1990,1990,1990,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-nguyen-thi-minh-khai-ktdt14842.html,Yes
1878,1878,1878,1878,1878,1878,1878,1878,1991,1991,1991,1991,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-nguyen-trai-ktdt14845.html,Yes
1879,1879,1879,1879,1879,1879,1879,1879,1992,1992,1992,1992,http://hoc247.net/thi-online-de-thi-hk1-mon-tieng-anh-11-nam-2021-2022-truong-thpt-pham-van-dong-ktdt14846.html,Yes
1880,1880,1880,1880,1880,1880,1880,1880,1993,1993,1993,1993,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-vat-ly-index.html,Die
1881,1881,1881,1881,1881,1881,1881,1881,1994,1994,1994,1994,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-truong-chinh-ktdt14732.html,Yes
1882,1882,1882,1882,1882,1882,1882,1882,1995,1995,1995,1995,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-dai-ngai-ktdt14691.html,Yes
1883,1883,1883,1883,1883,1883,1883,1883,1996,1996,1996,1996,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-nguyen-huu-tho-ktdt14603.html,Yes
1884,1884,1884,1884,1884,1884,1884,1884,1997,1997,1997,1997,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-le-thi-hong-gam-ktdt14602.html,Yes
1885,1885,1885,1885,1885,1885,1885,1885,1998,1998,1998,1998,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-gia-dinh-ktdt14516.html,Yes
1886,1886,1886,1886,1886,1886,1886,1886,1999,1999,1999,1999,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-luong-the-vinh-ktdt14515.html,Yes
1887,1887,1887,1887,1887,1887,1887,1887,2000,2000,2000,2000,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-quang-trung-ktdt14512.html,Yes
1888,1888,1888,1888,1888,1888,1888,1888,2001,2001,2001,2001,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-ton-duc-thang-ktdt14364.html,Yes
1889,1889,1889,1889,1889,1889,1889,1889,2002,2002,2002,2002,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-hoang-van-thu-ktdt14788.html,Yes
1890,1890,1890,1890,1890,1890,1890,1890,2003,2003,2003,2003,http://hoc247.net/thi-online-de-thi-hk1-mon-vat-ly-11-nam-2021-2022-truong-thpt-le-thanh-tong-ktdt14784.html,Yes
1891,1891,1891,1891,1891,1891,1891,1891,2004,2004,2004,2004,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-hoa-index.html,Die
1892,1892,1892,1892,1892,1892,1892,1892,2005,2005,2005,2005,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-ngu-hanh-son-ktdt14762.html,Yes
1893,1893,1893,1893,1893,1893,1893,1893,2006,2006,2006,2006,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-tran-phu-ktdt14754.html,Yes
1894,1894,1894,1894,1894,1894,1894,1894,2007,2007,2007,2007,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-thai-phien-ktdt14702.html,Yes
1895,1895,1895,1895,1895,1895,1895,1895,2008,2008,2008,2008,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-mac-dinh-chi-ktdt14695.html,Yes
1896,1896,1896,1896,1896,1896,1896,1896,2009,2009,2009,2009,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-tran-huu-trang-ktdt14664.html,Yes
1897,1897,1897,1897,1897,1897,1897,1897,2010,2010,2010,2010,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-phu-nhuan-ktdt14633.html,Yes
1898,1898,1898,1898,1898,1898,1898,1898,2011,2011,2011,2011,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-tran-khai-nguyen-ktdt14626.html,Yes
1899,1899,1899,1899,1899,1899,1899,1899,2012,2012,2012,2012,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-an-lac-ktdt14623.html,Yes
1900,1900,1900,1900,1900,1900,1900,1900,2013,2013,2013,2013,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-tran-dai-nghia-ktdt14405.html,Yes
1901,1901,1901,1901,1901,1901,1901,1901,2014,2014,2014,2014,http://hoc247.net/thi-online-de-thi-hk1-mon-hoa-hoc-11-nam-2021-2022-truong-thpt-ha-huy-tap-ktdt14344.html,Yes
1902,1902,1902,1902,1902,1902,1902,1902,2015,2015,2015,2015,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-sinh-index.html,Die
1903,1903,1903,1903,1903,1903,1903,1903,2016,2016,2016,2016,http://hoc247.net/thi-online-de-thi-hk1-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-nguyen-chi-thanh-ktdt14718.html,Yes
1904,1904,1904,1904,1904,1904,1904,1904,2017,2017,2017,2017,http://hoc247.net/thi-online-de-thi-hk1-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-tuy-phuoc-ktdt14682.html,Yes
1905,1905,1905,1905,1905,1905,1905,1905,2018,2018,2018,2018,http://hoc247.net/thi-online-de-thi-hk1-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-hung-vuong-ktdt14607.html,Yes
1906,1906,1906,1906,1906,1906,1906,1906,2019,2019,2019,2019,http://hoc247.net/thi-online-de-thi-hk1-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-nguyen-hue-ktdt14368.html,Yes
1907,1907,1907,1907,1907,1907,1907,1907,2020,2020,2020,2020,https://hoc247.net/de-thi-hk1-mon-sinh-hoc-11-nam-2021-2022-truong-thpt-nguyen-van-troi-ktdt14819.html,Yes
1908,1908,1908,1908,1908,1908,1908,1908,2021,2021,2021,2021,https://hoc247.net/de-thi-hoc-ki-1-mon-lich-su-11-index.html,Die
1909,1909,1909,1909,1909,1909,1909,1909,2022,2022,2022,2022,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-ngo-quyen-ktdt14370.html,Yes
1910,1910,1910,1910,1910,1910,1910,1910,2023,2023,2023,2023,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-luong-the-vinh-ktdt14470.html,Yes
1911,1911,1911,1911,1911,1911,1911,1911,2024,2024,2024,2024,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-phan-dinh-phung-ktdt14540.html,Die
1912,1912,1912,1912,1912,1912,1912,1912,2025,2025,2025,2025,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-nguyen-thi-dinh-ktdt14631.html,Yes
1913,1913,1913,1913,1913,1913,1913,1913,2026,2026,2026,2026,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-ton-duc-thang-ktdt14657.html,Die
1914,1914,1914,1914,1914,1914,1914,1914,2027,2027,2027,2027,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-tran-phu-ktdt14774.html,Yes
1915,1915,1915,1915,1915,1915,1915,1915,2028,2028,2028,2028,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-thai-phien-ktdt14776.html,Yes
1916,1916,1916,1916,1916,1916,1916,1916,2029,2029,2029,2029,http://hoc247.net/thi-online-de-thi-hk1-mon-lich-su-11-nam-2021-2022-truong-thpt-dai-ngai-ktdt14808.html,Yes
1917,1917,1917,1917,1917,1917,1917,1917,2030,2030,2030,2030,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-dia-index.html,Die
1918,1918,1918,1918,1918,1918,1918,1918,2031,2031,2031,2031,https://hoc247.net/de-thi-hk1-mon-dia-li-11-nam-2021-2022-truong-thpt-hung-vuong-ktdt14379.html,Yes
1919,1919,1919,1919,1919,1919,1919,1919,2032,2032,2032,2032,https://hoc247.net/de-thi-hk1-mon-dia-li-11-nam-2021-2022-truong-thpt-nguyen-cong-phuong-ktdt14572.html,Yes
1920,1920,1920,1920,1920,1920,1920,1920,2033,2033,2033,2033,https://hoc247.net/de-thi-hk1-mon-dia-li-11-nam-2021-2022-truong-thpt-chu-van-an-ktdt14743.html,Yes
1921,1921,1921,1921,1921,1921,1921,1921,2034,2034,2034,2034,https://hoc247.net/de-thi-hk1-mon-dia-li-11-nam-2021-2022-truong-thpt-ngo-thoi-nhiem-ktdt14838.html,Yes
1922,1922,1922,1922,1922,1922,1922,1922,2035,2035,2035,2035,https://hoc247.net/de-thi-hk1-mon-dia-li-11-nam-2021-2022-truong-thpt-nguyen-du-ktdt14884.html,Yes
1923,1923,1923,1923,1923,1923,1923,1923,2036,2036,2036,2036,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-gdcd-index.html,Die
1924,1924,1924,1924,1924,1924,1924,1924,2037,2037,2037,2037,http://hoc247.net/thi-online-de-thi-hk1-mon-gdcd-11-nam-2021-2022-truong-thpt-nguyen-trai-ktdt14395.html,Yes
1925,1925,1925,1925,1925,1925,1925,1925,2038,2038,2038,2038,http://hoc247.net/thi-online-de-thi-hk1-mon-gdcd-11-nam-2021-2022-truong-thpt-vo-nguyen-giap-ktdt14451.html,Yes
1926,1926,1926,1926,1926,1926,1926,1926,2039,2039,2039,2039,http://hoc247.net/thi-online-de-thi-hk1-mon-gdcd-11-nam-2021-2022-truong-thpt-le-van-tam-ktdt14632.html,Yes
1927,1927,1927,1927,1927,1927,1927,1927,2040,2040,2040,2040,http://hoc247.net/thi-online-de-thi-hk1-mon-gdcd-11-nam-2021-2022-truong-thpt-tran-hung-dao-ktdt14710.html,Yes
1928,1928,1928,1928,1928,1928,1928,1928,2041,2041,2041,2041,http://hoc247.net/thi-online-de-thi-hk1-mon-gdcd-11-nam-2021-2022-truong-thpt-ngo-van-can-ktdt14797.html,Yes
1929,1929,1929,1929,1929,1929,1929,1929,2042,2042,2042,2042,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-cong-nghe-index.html,Die
1930,1930,1930,1930,1930,1930,1930,1930,2043,2043,2043,2043,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe-11-nam-2021-2022-truong-thpt-tran-cao-van-ktdt14738.html,Yes
1931,1931,1931,1931,1931,1931,1931,1931,2044,2044,2044,2044,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe-11-nam-2021-2022-truong-thpt-duy-tan-ktdt14703.html,Yes
1932,1932,1932,1932,1932,1932,1932,1932,2045,2045,2045,2045,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe-11-nam-2021-2022-truong-thpt-nguyen-cong-tru-ktdt14629.html,Yes
1933,1933,1933,1933,1933,1933,1933,1933,2046,2046,2046,2046,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe11-nam-2021-2022-truong-thpt-thanh-da-ktdt14393.html,Yes
1934,1934,1934,1934,1934,1934,1934,1934,2047,2047,2047,2047,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe-11-nam-2021-2022-truong-thpt-nguyen-tran-ktdt14839.html,Yes
1935,1935,1935,1935,1935,1935,1935,1935,2048,2048,2048,2048,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe-11-nam-2021-2022-truong-thpt-nguyen-chi-thanh-ktdt14886.html,Yes
1936,1936,1936,1936,1936,1936,1936,1936,2049,2049,2049,2049,http://hoc247.net/thi-online-de-thi-hk1-mon-cong-nghe-11-nam-2021-2022-truong-thpt-ngo-thoi-nhiem-ktdt14893.html,Yes
1937,1937,1937,1937,1937,1937,1937,1937,2050,2050,2050,2050,https://hoc247.net/de-thi-hoc-ki-1-lop-11-mon-tin-hoc-index.html,Die
1938,1938,1938,1938,1938,1938,1938,1938,2051,2051,2051,2051,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-ngo-gia-tu-ktdt14730.html,Yes
1939,1939,1939,1939,1939,1939,1939,1939,2052,2052,2052,2052,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-ha-huy-tap-ktdt14726.html,Yes
1940,1940,1940,1940,1940,1940,1940,1940,2053,2053,2053,2053,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-thanh-da-ktdt14651.html,Yes
1941,1941,1941,1941,1941,1941,1941,1941,2054,2054,2054,2054,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-nguyen-khuyen-ktdt14641.html,Yes
1942,1942,1942,1942,1942,1942,1942,1942,2055,2055,2055,2055,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-tran-hung-dao-ktdt14639.html,Yes
1943,1943,1943,1943,1943,1943,1943,1943,2056,2056,2056,2056,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-chu-van-an-ktdt14464.html,Yes
1944,1944,1944,1944,1944,1944,1944,1944,2057,2057,2057,2057,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-ngo-quyen-ktdt14359.html,Yes
1945,1945,1945,1945,1945,1945,1945,1945,2058,2058,2058,2058,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-hiep-thanh-ktdt14847.html,Yes
1946,1946,1946,1946,1946,1946,1946,1946,2059,2059,2059,2059,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-phan-ngoc-hien-ktdt14835.html,Yes
1947,1947,1947,1947,1947,1947,1947,1947,2060,2060,2060,2060,http://hoc247.net/thi-online-de-thi-hk1-mon-tin-hoc-11-nam-2021-2022-truong-thpt-luong-khanh-thien-ktdt14821.html,Yes
1948,1948,1948,1948,1948,1948,1948,1948,2061,2061,2061,2061,https://hoc247.net/de-thi-hoc-ki-2-lop-11-mon-toan-index.html,Die
1949,1949,1949,1949,1949,1949,1949,1949,2062,2062,2062,2062,http://hoc247.net/thi-online-de-thi-hk2-mon-toan-11-nam-2021-2022-truong-thpt-nhan-chinh-ktdt15446.html,Yes
1950,1950,1950,1950,1950,1950,1950,1950,2063,2063,2063,2063,http://hoc247.net/thi-online-de-thi-hk2-mon-toan-11-nam-2021-2022-truong-thpt-nguyen-hue-ktdt15544.html,Yes
1951,1951,1951,1951,1951,1951,1951,1951,2064,2064,2064,2064,http://hoc247.net/thi-online-de-thi-hk2-mon-toan-11-nam-2021-2022-truong-thpt-bui-thi-xuan-ktdt15628.html,Yes
1952,1952,1952,1952,1952,1952,1952,1952,2065,2065,2065,2065,http://hoc247.net/thi-online-de-thi-hk2-mon-toan-11-nam-2021-2022-truong-thpt-bach-dang-ktdt15669.html,Yes
